__time,joint1_position,joint2_position,joint3_position,joint4_position,joint5_position,joint6_position
1664545530.82095,0.322448,1.770648,0.617347,-0.998622,-1.08299,1.086058
1664545530.85004,0.308461,1.771863,0.615079,-0.960272,-1.084524,1.038505
1664545530.8702,0.298978,1.772722,0.613682,-0.931126,-1.084524,1.006291
1664545530.89019,0.289308,1.773592,0.612139,-0.906583,-1.086058,0.972544
1664545530.91063,0.279618,1.774463,0.610659,-0.878971,-1.087592,0.94033
1664545530.93032,0.269876,1.775315,0.609292,-0.848291,-1.087592,0.906583
1664545530.95072,0.26001,1.776174,0.607915,-0.819146,-1.089126,0.872835
1664545530.97031,0.25003,1.777082,0.606632,-0.793068,-1.089126,0.839087
1664545530.99045,0.239967,1.777991,0.605151,-0.763922,-1.09066,0.80534
1664545531.01109,0.22977,1.778905,0.603557,-0.733243,-1.092194,0.771592
1664545531.03105,0.219479,1.779851,0.602128,-0.704097,-1.093728,0.734777
1664545531.05104,0.209633,1.780804,0.600617,-0.674952,-1.093728,0.701029
1664545531.06112,0.204436,1.781255,0.59985,-0.659612,-1.095262,0.682621
1664545531.08078,0.194001,1.782138,0.598329,-0.628932,-1.095262,0.648874
1664545531.11011,0.178151,1.783579,0.595958,-0.585981,-1.096796,0.593651
1664545531.12996,0.167601,1.784544,0.594477,-0.555301,-1.09833,0.558369
1664545531.15032,0.156948,1.785521,0.592904,-0.524621,-1.09833,0.521553
1664545531.17033,0.14613,1.786536,0.591289,-0.493942,-1.099864,0.484738
1664545531.19056,0.135062,1.787558,0.589694,-0.461728,-1.099864,0.447922
1664545531.21073,0.123871,1.788548,0.588007,-0.431049,-1.101398,0.411107
1664545531.23059,0.112597,1.789587,0.586526,-0.398835,-1.102932,0.374291
1664545531.2508,0.101261,1.790628,0.58488,-0.368155,-1.104466,0.335942
1664545531.27036,0.089966,1.79168,0.583265,-0.335942,-1.104466,0.299126
1664545531.29062,0.078484,1.792758,0.581743,-0.303728,-1.106,0.262311
1664545531.31105,0.067531,1.79381,0.580097,-0.273049,-1.107534,0.220893
1664545531.32105,0.061692,1.79433,0.579321,-0.256175,-1.107534,0.204019
1664545531.34092,0.049994,1.795389,0.577716,-0.223961,-1.109068,0.16567
1664545531.36095,0.038212,1.796404,0.576029,-0.193282,-1.110602,0.130388
1664545531.39005,0.020467,1.798027,0.573534,-0.145728,-1.112136,0.073631
1664545531.40998,0.008572,1.799136,0.571774,-0.113515,-1.112136,0.035282
1664545531.4303,-0.003282,1.80022,0.570024,-0.082835,-1.11367,-0.001534
1664545531.45044,-0.015136,1.801285,0.568285,-0.052155,-1.11367,-0.03835
1664545531.4702,-0.027259,1.802387,0.566597,-0.019942,-1.116738,-0.073631
1664545531.49044,-0.039548,1.803515,0.564868,0.010738,-1.116738,-0.110447
1664545531.51057,-0.051898,1.804643,0.563336,0.041417,-1.118272,-0.145728
1664545531.53094,-0.064229,1.805796,0.5617,0.070563,-1.118272,-0.182544
1664545531.55113,-0.076528,1.806898,0.560034,0.102777,-1.119806,-0.219359
1664545531.57091,-0.088889,1.808032,0.558263,0.131922,-1.119806,-0.253107
1664545531.59074,-0.10124,1.809185,0.55639,0.162602,-1.12134,-0.288388
1664545531.60104,-0.107514,1.809749,0.555478,0.177942,-1.12134,-0.305262
1664545531.62138,-0.119337,1.810845,0.55346,0.207087,-1.122874,-0.33901
1664545531.64084,-0.131791,1.811986,0.551462,0.236233,-1.124408,-0.374291
1664545531.67031,-0.150395,1.813652,0.548407,0.276117,-1.124408,-0.424913
1664545531.69045,-0.162735,1.81478,0.546534,0.305262,-1.125942,-0.45866
1664545531.71063,-0.174921,1.815908,0.544587,0.334408,-1.125942,-0.493942
1664545531.73057,-0.187127,1.817029,0.542693,0.363553,-1.127476,-0.524621
1664545531.75059,-0.199426,1.818169,0.540746,0.391165,-1.127476,-0.558369
1664545531.77053,-0.21189,1.819285,0.538821,0.420311,-1.127476,-0.590583
1664545531.79052,-0.224355,1.820412,0.536906,0.446388,-1.130544,-0.622796
1664545531.81047,-0.236727,1.82154,0.535166,0.474,-1.132078,-0.65501
1664545531.83097,-0.248995,1.822668,0.533324,0.501612,-1.132078,-0.687223
1664545531.85065,-0.261232,1.823808,0.531574,0.527689,-1.133612,-0.717903
1664545531.87134,-0.273489,1.824924,0.529824,0.553767,-1.135146,-0.750117
1664545531.88116,-0.279018,1.825469,0.528965,0.567573,-1.135146,-0.765456
1664545531.90102,-0.291275,1.826496,0.527195,0.593651,-1.135146,-0.796136
1664545531.92994,-0.309403,1.828119,0.524472,0.632,-1.13668,-0.840621
1664545531.95003,-0.321402,1.829203,0.522671,0.658078,-1.13668,-0.871301
1664545531.97011,-0.333287,1.830305,0.520848,0.684155,-1.138214,-0.900447
1664545531.99015,-0.344924,1.831383,0.518975,0.708699,-1.139748,-0.931126
1664545532.0106,-0.356539,1.832442,0.517152,0.736311,-1.139748,-0.96334
1664545532.03055,-0.368217,1.833526,0.515434,0.762388,-1.139748,-0.99402
1664545532.05034,-0.379999,1.834616,0.513612,0.786932,-1.141282,-1.024699
1664545532.07052,-0.391801,1.835712,0.511976,0.814544,-1.141282,-1.053845
1664545532.09067,-0.403458,1.836815,0.510216,0.839087,-1.142816,-1.084524
1664545532.11096,-0.415043,1.837899,0.508508,0.863631,-1.14435,-1.11367
1664545532.13099,-0.426545,1.83897,0.506779,0.888175,-1.14435,-1.14435
1664545532.15077,-0.437477,1.84006,0.505112,0.914253,-1.145884,-1.171961
1664545532.16102,-0.443203,1.840599,0.504253,0.926524,-1.145884,-1.187301
1664545532.18061,-0.454653,1.841664,0.502524,0.949534,-1.147418,-1.214913
1664545532.20093,-0.466061,1.842685,0.500857,0.974078,-1.147418,-1.244058
1664545532.22111,-0.477315,1.84375,0.49919,0.998622,-1.148952,-1.27167
1664545532.24983,-0.493993,1.845317,0.496789,1.032369,-1.148952,-1.311554
1664545532.27008,-0.504988,1.846363,0.495039,1.055379,-1.150486,-1.340699
1664545532.29012,-0.515776,1.847403,0.493289,1.078389,-1.150486,-1.366777
1664545532.31022,-0.526439,1.848443,0.491519,1.101398,-1.15202,-1.394389
1664545532.33051,-0.537195,1.849477,0.48979,1.122874,-1.15202,-1.420466
1664545532.35023,-0.548076,1.850473,0.487937,1.145884,-1.153554,-1.446544
1664545532.37052,-0.558895,1.851482,0.486291,1.168893,-1.153554,-1.472622
1664545532.39044,-0.569589,1.852497,0.4848,1.190369,-1.153554,-1.498699
1664545532.41056,-0.580139,1.853499,0.483247,1.211845,-1.155088,-1.521709
1664545532.43048,-0.590616,1.854489,0.48186,1.231787,-1.155088,-1.546253
1664545532.45089,-0.600554,1.855498,0.480421,1.253262,-1.156622,-1.57233
1664545532.47077,-0.610866,1.856481,0.478878,1.273204,-1.156622,-1.596874
1664545532.4908,-0.621146,1.857453,0.477325,1.293146,-1.158156,-1.619884
1664545532.51059,-0.631261,1.858367,0.475679,1.311554,-1.158156,-1.642893
1664545532.52085,-0.636272,1.85885,0.474892,1.322291,-1.158156,-1.655165
1664545532.55039,-0.651117,1.860272,0.472615,1.351437,-1.15969,-1.688913
1664545532.56987,-0.66088,1.86123,0.47101,1.371379,-1.15969,-1.711923
1664545532.58993,-0.67055,1.862183,0.46955,1.391321,-1.161224,-1.733398
1664545532.61009,-0.680012,1.863097,0.467977,1.409728,-1.161224,-1.754874
1664545532.63037,-0.689236,1.864012,0.466476,1.426602,-1.161224,-1.77635
1664545532.65043,-0.69844,1.864927,0.465006,1.44501,-1.162758,-1.797826
1664545532.67019,-0.707716,1.865829,0.463556,1.461884,-1.162758,-1.817767
1664545532.69024,-0.71694,1.866731,0.462283,1.480291,-1.164292,-1.839243
1664545532.71039,-0.726227,1.86764,0.460833,1.497165,-1.164292,-1.859185
1664545532.73026,-0.735348,1.868542,0.459415,1.514039,-1.164292,-1.879127
1664545532.75083,-0.744344,1.869388,0.458028,1.530913,-1.165825,-1.897534
1664545532.77068,-0.75272,1.870234,0.456454,1.546253,-1.165825,-1.917476
1664545532.7905,-0.761344,1.871073,0.455088,1.563126,-1.165825,-1.937418
1664545532.80066,-0.765661,1.871499,0.454487,1.570796,-1.165825,-1.946622
1664545532.82066,-0.774119,1.872282,0.453089,1.586136,-1.167359,-1.963495
1664545532.84079,-0.782401,1.873128,0.451692,1.601476,-1.167359,-1.981903
1664545532.87016,-0.794628,1.874369,0.449797,1.622952,-1.168893,-2.006447
1664545532.88993,-0.80261,1.875139,0.44841,1.638291,-1.168893,-2.024855
1664545532.90992,-0.810447,1.87591,0.447168,1.652097,-1.168893,-2.040195
1664545532.93007,-0.818128,1.876681,0.445863,1.665903,-1.168893,-2.057068
1664545532.95012,-0.825707,1.877445,0.444497,1.679709,-1.170427,-2.072408
1664545532.97012,-0.833202,1.878197,0.443285,1.691981,-1.170427,-2.087748
1664545532.9903,-0.840553,1.878949,0.442074,1.704253,-1.171961,-2.101554
1664545533.01011,-0.84781,1.879719,0.440801,1.716525,-1.171961,-2.116894
1664545533.03038,-0.85485,1.880471,0.439745,1.73033,-1.171961,-2.130699
1664545533.05014,-0.861734,1.881179,0.438616,1.741068,-1.171961,-2.144505
1664545533.07062,-0.868609,1.881874,0.437426,1.751806,-1.171961,-2.156777
1664545533.0908,-0.875058,1.882589,0.436266,1.762544,-1.173495,-2.170583
1664545533.11036,-0.881757,1.883272,0.435283,1.773282,-1.175029,-2.182855
1664545533.1307,-0.88831,1.883942,0.434165,1.785554,-1.175029,-2.196661
1664545533.14073,-0.89155,1.884274,0.433564,1.790156,-1.175029,-2.201262
1664545533.16113,-0.897907,1.884894,0.432487,1.800894,-1.175029,-2.215068
1664545533.18967,-0.90708,1.88589,0.4308,1.816233,-1.175029,-2.231942
1664545533.20971,-0.912981,1.886523,0.429578,1.825437,-1.175029,-2.241146
1664545533.22998,-0.918644,1.887156,0.428512,1.833107,-1.175029,-2.25035
1664545533.25009,-0.924203,1.887751,0.427539,1.840777,-1.175029,-2.259554
1664545533.26994,-0.929556,1.888315,0.426472,1.848447,-1.175029,-2.267224
1664545533.28995,-0.934784,1.888885,0.425448,1.854583,-1.176563,-2.274894
1664545533.31037,-0.939805,1.889436,0.424702,1.860719,-1.176563,-2.282563
1664545533.32998,-0.94466,1.889988,0.423915,1.868389,-1.176563,-2.288699
1664545533.35058,-0.949422,1.890508,0.423097,1.872991,-1.176563,-2.296369
1664545533.37037,-0.954071,1.891034,0.422207,1.880661,-1.176563,-2.304039
1664545533.3908,-0.958523,1.891548,0.421389,1.885262,-1.178097,-2.310175
1664545533.41034,-0.96285,1.892093,0.420716,1.891398,-1.178097,-2.316311
1664545533.43071,-0.966784,1.892582,0.41994,1.896,-1.176563,-2.323981
1664545533.45046,-0.970822,1.893077,0.419215,1.902136,-1.178097,-2.330117
1664545533.47086,-0.974704,1.893534,0.418314,1.906738,-1.176563,-2.336253
1664545533.48039,-0.976557,1.893753,0.417911,1.908272,-1.178097,-2.337787
1664545533.50047,-0.98016,1.894179,0.41729,1.912874,-1.178097,-2.343923
1664545533.52123,-0.983711,1.894605,0.416554,1.91901,-1.178097,-2.348525
1664545533.55124,-0.988649,1.895251,0.415509,1.925146,-1.179631,-2.356194
1664545533.57028,-0.991765,1.895652,0.414743,1.928214,-1.179631,-2.360796
1664545533.58982,-0.994768,1.896065,0.41408,1.931282,-1.179631,-2.363864
1664545533.61025,-0.997729,1.896454,0.413614,1.93435,-1.178097,-2.368466
1664545533.63043,-1.000482,1.896817,0.412993,1.937418,-1.178097,-2.37
1664545533.65033,-1.003133,1.897187,0.412434,1.940486,-1.178097,-2.373068
1664545533.67018,-1.005617,1.897544,0.411989,1.940486,-1.178097,-2.374602
1664545533.69013,-1.007947,1.897901,0.411544,1.943554,-1.179631,-2.376136
1664545533.71043,-1.010162,1.898245,0.410829,1.943554,-1.179631,-2.376136
1664545533.73058,-1.012233,1.898565,0.410229,1.945088,-1.179631,-2.37767
1664545533.75101,-1.014138,1.898891,0.409794,1.945088,-1.179631,-2.37767
1664545533.77083,-1.015836,1.899191,0.409235,1.945088,-1.179631,-2.37767
1664545533.79107,-1.017357,1.899467,0.408759,1.945088,-1.179631,-2.37767
1664545533.81056,-1.018641,1.899724,0.408417,1.945088,-1.179631,-2.37767
1664545533.83096,-1.019853,1.899975,0.408107,1.945088,-1.179631,-2.37767
1664545533.84049,-1.020432,1.900094,0.40792,1.945088,-1.179631,-2.37767
1664545533.86086,-1.021561,1.900344,0.407361,1.945088,-1.179631,-2.37767
1664545533.89022,-1.023155,1.900683,0.406699,1.945088,-1.179631,-2.379204
1664545533.91005,-1.024097,1.900921,0.406367,1.945088,-1.179631,-2.37767
1664545533.93003,-1.024936,1.901152,0.406088,1.945088,-1.179631,-2.379204
1664545533.95039,-1.025671,1.901359,0.405757,1.946622,-1.178097,-2.37767
1664545533.9705,-1.026354,1.901522,0.405508,1.946622,-1.179631,-2.37767
1664545533.99039,-1.02683,1.901673,0.405332,1.946622,-1.178097,-2.37767
1664545534.0103,-1.027037,1.901804,0.405115,1.945088,-1.176563,-2.376136
1664545534.03065,-1.027079,1.901911,0.404918,1.943554,-1.175029,-2.374602
1664545534.05032,-1.027079,1.901998,0.404794,1.94202,-1.170427,-2.37
1664545534.07024,-1.026985,1.902042,0.404752,1.940486,-1.167359,-2.366932
1664545534.09052,-1.026333,1.902048,0.404742,1.937418,-1.162758,-2.363864
1664545534.11054,-1.025412,1.902036,0.404742,1.935884,-1.158156,-2.359262
1664545534.13045,-1.02418,1.902023,0.404742,1.932816,-1.153554,-2.354661
1664545534.1505,-1.022617,1.901992,0.404742,1.929748,-1.145884,-2.350059
1664545534.17083,-1.02096,1.901948,0.404742,1.92668,-1.141282,-2.343923
1664545534.19065,-1.01889,1.901898,0.404742,1.923612,-1.135146,-2.337787
1664545534.21106,-1.016498,1.901842,0.404742,1.920544,-1.127476,-2.334719
1664545534.22076,-1.015204,1.90181,0.404742,1.91901,-1.125942,-2.331651
1664545534.24092,-1.012295,1.901716,0.404752,1.917476,-1.118272,-2.325515
1664545534.26091,-1.009189,1.901604,0.404752,1.912874,-1.112136,-2.320913
1664545534.29051,-1.004127,1.901372,0.404814,1.906738,-1.102932,-2.311709
1664545534.31019,-1.000379,1.901228,0.404887,1.90367,-1.095262,-2.307107
1664545534.33022,-0.996424,1.901027,0.40498,1.900602,-1.087592,-2.299437
1664545534.35019,-0.992366,1.900683,0.405084,1.896,-1.078389,-2.293301
1664545534.37038,-0.988121,1.900332,0.405208,1.891398,-1.069185,-2.284097
1664545534.39059,-0.98368,1.900081,0.405373,1.886796,-1.059981,-2.274894
1664545534.41082,-0.979166,1.89968,0.405632,1.880661,-1.047709,-2.26569
1664545534.43033,-0.974549,1.899229,0.406015,1.876059,-1.038505,-2.256486
1664545534.45026,-0.969807,1.898828,0.406585,1.869923,-1.026233,-2.248816
1664545534.47075,-0.964931,1.898239,0.407351,1.865321,-1.015495,-2.239612
1664545534.49052,-0.959765,1.897782,0.408283,1.859185,-1.004757,-2.228874
1664545534.51044,-0.954381,1.897224,0.409194,1.854583,-0.990952,-2.21967
1664545534.53057,-0.948874,1.896767,0.410229,1.848447,-0.97868,-2.207398
1664545534.55066,-0.943169,1.896147,0.411212,1.840777,-0.966408,-2.196661
1664545534.57079,-0.937424,1.895627,0.412289,1.834641,-0.952602,-2.185923
1664545534.591,-0.931046,1.89505,0.413304,1.826971,-0.94033,-2.175185
1664545534.60132,-0.927775,1.894825,0.413832,1.825437,-0.93266,-2.167515
1664545534.62133,-0.921035,1.894211,0.41495,1.817767,-0.918855,-2.156777
1664545534.64071,-0.913902,1.893615,0.416078,1.810097,-0.903515,-2.142971
1664545534.67038,-0.902711,1.89265,0.417766,1.800894,-0.882039,-2.124563
1664545534.6901,-0.894977,1.89193,0.418998,1.793224,-0.865165,-2.110758
1664545534.7102,-0.887016,1.89121,0.420199,1.78402,-0.849825,-2.098486
1664545534.72997,-0.878806,1.890464,0.421431,1.77635,-0.832952,-2.08468
1664545534.75025,-0.87041,1.889675,0.422673,1.76868,-0.817612,-2.070874
1664545534.77036,-0.86189,1.88886,0.423936,1.76101,-0.799204,-2.057068
1664545534.79078,-0.853224,1.888083,0.425199,1.751806,-0.78233,-2.041728
1664545534.81055,-0.844414,1.887325,0.426483,1.742602,-0.765456,-2.027923
1664545534.83013,-0.8355,1.886473,0.427829,1.734932,-0.747049,-2.014117
1664545534.85081,-0.826328,1.885602,0.429216,1.725728,-0.728641,-1.997243
1664545534.87054,-0.816834,1.884725,0.430665,1.716525,-0.710233,-1.981903
1664545534.89032,-0.806916,1.883779,0.432125,1.707321,-0.691825,-1.965029
1664545534.9106,-0.796646,1.882902,0.433637,1.698117,-0.671884,-1.948156
1664545534.9307,-0.786542,1.881975,0.43521,1.688913,-0.653476,-1.932816
1664545534.95132,-0.775661,1.881066,0.436825,1.678175,-0.632,-1.915942
1664545534.96123,-0.770143,1.880584,0.437622,1.675107,-0.621262,-1.906738
1664545534.99111,-0.75331,1.879143,0.440055,1.658233,-0.592117,-1.883729
1664545535.00065,-0.747616,1.878642,0.440915,1.653631,-0.581379,-1.872991
1664545535.021,-0.736124,1.87762,0.442633,1.642893,-0.561437,-1.854583
1664545535.04076,-0.724457,1.876574,0.444341,1.632156,-0.539961,-1.837709
1664545535.06088,-0.712551,1.875515,0.446101,1.621418,-0.518486,-1.819301
1664545535.08162,-0.700407,1.8744,0.447903,1.61068,-0.49701,-1.802428
1664545535.11055,-0.681793,1.872733,0.450657,1.59534,-0.46633,-1.773282
1664545535.13059,-0.669245,1.871574,0.452541,1.584602,-0.440253,-1.75334
1664545535.15058,-0.656584,1.870409,0.454508,1.573864,-0.417243,-1.734932
1664545535.17044,-0.643632,1.869219,0.456475,1.561592,-0.394233,-1.714991
1664545535.19046,-0.630277,1.868034,0.458494,1.550855,-0.369689,-1.696583
1664545535.2107,-0.616477,1.866807,0.460574,1.538583,-0.34668,-1.675107
1664545535.23079,-0.602428,1.865516,0.462645,1.527845,-0.322136,-1.655165
1664545535.25027,-0.588173,1.864213,0.464643,1.514039,-0.297592,-1.635224
1664545535.27061,-0.573793,1.862872,0.466807,1.503301,-0.273049,-1.613748
1664545535.29056,-0.559268,1.861594,0.469002,1.491029,-0.248505,-1.592272
1664545535.31047,-0.544577,1.860247,0.471228,1.478758,-0.222427,-1.570796
1664545535.33042,-0.529597,1.858868,0.473464,1.466486,-0.19635,-1.549321
1664545535.35054,-0.515144,1.857453,0.475793,1.45268,-0.170272,-1.527845
1664545535.37073,-0.499056,1.856012,0.478174,1.440408,-0.144194,-1.506369
1664545535.39103,-0.484469,1.85452,0.480504,1.428136,-0.116583,-1.484893
1664545535.40112,-0.476704,1.853762,0.481653,1.422,-0.104311,-1.472622
1664545535.42137,-0.460999,1.852278,0.484044,1.408194,-0.076699,-1.451146
1664545535.44113,-0.4449,1.850755,0.486456,1.395923,-0.049087,-1.431204
1664545535.4609,-0.428419,1.849258,0.48891,1.382117,-0.024544,-1.408194
1664545535.48103,-0.411803,1.847729,0.491405,1.371379,0,-1.386719
1664545535.50116,-0.395135,1.846125,0.493921,1.360641,0.027612,-1.365243
1664545535.52131,-0.378353,1.844565,0.496437,1.348369,0.050621,-1.345301
1664545535.55055,-0.352812,1.842209,0.500246,1.326893,0.087437,-1.314622
1664545535.56149,-0.344209,1.841407,0.501509,1.319224,0.101243,-1.303884
1664545535.59049,-0.318307,1.838964,0.505381,1.303884,0.138058,-1.273204
1664545535.61068,-0.300904,1.837354,0.508021,1.29468,0.162602,-1.253262
1664545535.6307,-0.283335,1.835762,0.510651,1.282408,0.185612,-1.234855
1664545535.6506,-0.265528,1.834102,0.513312,1.27167,0.210155,-1.216447
1664545535.67057,-0.247535,1.832398,0.515858,1.257864,0.233165,-1.198039
1664545535.6903,-0.229573,1.830719,0.518519,1.247126,0.256175,-1.178097
1664545535.71058,-0.211673,1.829046,0.521159,1.236389,0.277651,-1.15969
1664545535.73039,-0.193732,1.827354,0.523778,1.227185,0.299126,-1.139748
1664545535.75061,-0.175718,1.825675,0.52648,1.216447,0.322136,-1.12134
1664545535.77058,-0.157735,1.824003,0.529193,1.204175,0.343612,-1.104466
1664545535.79083,-0.140746,1.822342,0.531864,1.194971,0.365087,-1.087592
1664545535.81059,-0.122856,1.820669,0.534566,1.184233,0.386563,-1.070719
1664545535.83033,-0.104843,1.819109,0.537226,1.175029,0.406505,-1.053845
1664545535.85046,-0.086673,1.817474,0.539918,1.165825,0.427981,-1.036971
1664545535.87084,-0.068484,1.815801,0.542569,1.155088,0.447922,-1.020097
1664545535.88066,-0.059425,1.814987,0.543873,1.150486,0.457126,-1.012427
1664545535.90137,-0.041463,1.813345,0.546523,1.141282,0.477068,-0.995554
1664545535.92125,-0.023573,1.811716,0.549153,1.132078,0.49701,-0.980214
1664545535.94181,-0.005735,1.810125,0.551731,1.12134,0.515418,-0.96334
1664545535.97027,0.02083,1.807719,0.555592,1.109068,0.543029,-0.941864
1664545535.99061,0.038347,1.806128,0.558118,1.099864,0.561437,-0.92499
1664545536.01069,0.055833,1.804574,0.560665,1.092194,0.579845,-0.911185
1664545536.03022,0.073381,1.803008,0.563171,1.08299,0.598253,-0.897379
1664545536.05016,0.090887,1.801435,0.565697,1.073787,0.615126,-0.882039
1664545536.07003,0.108228,1.79985,0.568274,1.066117,0.632,-0.868233
1664545536.09023,0.125341,1.79834,0.570832,1.056913,0.648874,-0.854427
1664545536.11028,0.142268,1.796824,0.573213,1.050777,0.664214,-0.840621
1664545536.1308,0.159112,1.795295,0.575708,1.044641,0.681087,-0.82835
1664545536.15099,0.17579,1.793792,0.578172,1.035437,0.696427,-0.814544
1664545536.17039,0.192251,1.792338,0.580615,1.027767,0.713301,-0.802272
1664545536.19023,0.208536,1.79091,0.583069,1.020097,0.727107,-0.79
1664545536.21042,0.224676,1.789494,0.58546,1.013961,0.742447,-0.777728
1664545536.23057,0.240816,1.788096,0.587852,1.006291,0.756253,-0.76699
1664545536.25086,0.256004,1.786687,0.590212,0.998622,0.768524,-0.756253
1664545536.271,0.27176,1.785302,0.592552,0.990952,0.783864,-0.743981
